team,GAME_DATE,pts_5,reb_5,ast_5,win_pct_5,opp_win_pct_5,fg_pct_5,fg3_pct_5,ft_pct_5,pace_5,days_rest,back2back,home,opp,W
SAS,2025-02-07,119.6,45.6,31.2,0.4,0.2,0.4262,0.3324,0.8064,103.08,2.0,0,0,CHA,0
SAS,2025-02-08,113.0,41.8,29.2,0.2,0.6,0.4218,0.36560000000000004,0.8695999999999999,101.47999999999999,1.0,1,0,ORL,0
SAS,2025-02-10,118.6,40.8,29.4,0.4,0.2,0.46959999999999996,0.3532,0.7716000000000001,102.12,2.0,0,0,WAS,1
SAS,2025-02-12,117.4,38.8,29.2,0.4,0.8,0.45,0.372,0.7254,99.48,2.0,0,0,BOS,0
SAS,2025-02-20,116.2,39.4,28.0,0.4,0.4,0.4484,0.3444,0.7787999999999999,99.16,8.0,0,1,PHX,1
SAS,2025-02-21,115.0,38.2,28.4,0.4,0.8,0.492,0.4196,0.8215999999999999,99.79999999999998,1.0,1,1,DET,0
SAS,2025-02-23,112.0,40.6,28.8,0.4,0.4,0.475,0.3728,0.7396,101.6,2.0,0,0,NOP,0
SAS,2025-02-25,106.4,41.0,29.0,0.2,0.6,0.4502,0.3358,0.7497999999999999,103.12,2.0,0,0,NOP,0
SAS,2025-02-26,107.0,41.6,28.6,0.2,0.6,0.46840000000000004,0.3416,0.748,104.04,1.0,1,0,HOU,0
SAS,2025-03-01,109.0,41.2,29.2,0.2,0.6,0.47939999999999994,0.38680000000000003,0.7502,103.64000000000001,3.0,0,0,MEM,1
SAS,2025-03-02,113.4,41.8,31.0,0.2,0.8,0.4506,0.3536,0.7208,104.36000000000001,1.0,1,1,OKC,0
SAS,2025-03-04,119.6,41.8,32.6,0.4,0.2,0.42299999999999993,0.3236,0.7806,103.36000000000001,2.0,0,1,BKN,1
SAS,2025-03-07,120.8,40.0,32.2,0.4,0.6,0.48179999999999995,0.2942,0.7874,100.75999999999999,3.0,0,0,SAC,0
SAS,2025-03-09,124.4,39.0,31.8,0.4,0.6,0.48400000000000015,0.3712000000000001,0.7578000000000001,99.0,2.0,0,0,MIN,0
SAS,2025-03-10,124.2,38.2,31.0,0.2,0.6,0.47440000000000015,0.35980000000000006,0.7582000000000001,98.55999999999999,1.0,1,1,DAL,0
SAS,2025-03-12,123.0,40.6,30.2,0.4,0.6,0.45120000000000016,0.3450000000000001,0.8678000000000001,98.56,2.0,0,1,DAL,1
SAS,2025-03-14,124.4,38.6,28.2,0.2,0.4,0.47560000000000013,0.39960000000000007,0.7614000000000001,98.72,2.0,0,1,CHA,0
SAS,2025-03-15,126.4,38.8,28.0,0.4,0.6,0.4450000000000001,0.35320000000000007,0.7238000000000001,99.72,1.0,1,1,NOP,1
SAS,2025-03-17,123.4,40.4,28.8,0.4,0.8,0.5112,0.39860000000000007,0.7974000000000001,100.92,2.0,0,0,LAL,0
SAS,2025-03-19,121.6,43.2,28.6,0.6,0.8,0.4838000000000001,0.3504000000000001,0.7698000000000002,100.0,2.0,0,1,NYK,1
SAS,2025-03-21,122.0,40.6,29.4,0.6,0.4,0.4476000000000001,0.3550000000000001,0.8588000000000001,99.56,2.0,0,1,PHI,1
SAS,2025-03-23,119.8,42.6,29.4,0.8,0.2,0.4630000000000001,0.3442000000000001,0.7762000000000001,99.55999999999999,2.0,0,0,TOR,1
SAS,2025-03-25,115.2,43.4,28.4,0.6,0.8,0.47820000000000007,0.4200000000000001,0.7602,98.32000000000001,2.0,0,0,DET,0
SAS,2025-03-27,116.6,44.6,27.8,0.6,0.6,0.4524000000000001,0.33960000000000007,0.7534000000000001,99.08,2.0,0,0,CLE,0
SAS,2025-03-29,114.8,41.2,27.2,0.4,0.8,0.4816000000000001,0.3970000000000001,0.7952000000000001,98.24,2.0,0,1,BOS,0
SAS,2025-03-30,110.4,41.2,26.0,0.2,0.6,0.5208000000000002,0.44600000000000006,0.7830000000000001,98.88,1.0,1,1,GSW,0
SAS,2025-04-01,106.8,39.6,25.4,0.0,0.8,0.4822000000000001,0.4120000000000001,0.8434000000000001,98.08000000000001,2.0,0,1,ORL,0
SAS,2025-04-02,110.2,41.8,26.6,0.2,0.6,0.4736000000000001,0.3540000000000001,0.7958000000000001,100.32,1.0,1,0,DEN,1
SAS,2025-04-04,109.6,40.6,26.6,0.2,0.6,0.48260000000000014,0.35540000000000005,0.8222000000000002,99.96000000000001,2.0,0,1,CLE,0
SAS,2025-04-06,109.2,42.6,26.8,0.2,0.2,0.4896000000000001,0.3854,0.7696000000000001,103.28,2.0,0,0,POR,0
SAS,2025-04-08,111.4,42.6,26.6,0.2,0.8,0.4374000000000001,0.35940000000000005,0.8306000000000001,102.28,2.0,0,0,LAC,0
SAS,2025-04-09,113.2,43.6,26.4,0.4,0.6,0.4466000000000001,0.3148000000000001,0.8166,101.6,1.0,1,0,GSW,1
SAS,2025-04-11,110.2,41.2,26.6,0.2,0.6,0.4886000000000001,0.36480000000000007,0.8856000000000002,101.36,2.0,0,0,PHX,0
SAS,2025-04-13,112.6,42.4,25.6,0.4,0.2,0.5018000000000001,0.4418000000000001,0.7902000000000001,100.6,2.0,0,1,TOR,1
TOR,2024-10-30,116.0,46.6,29.2,0.2,0.6,0.47800000000000004,0.3484000000000001,0.8210000000000001,105.12,2.0,0,0,CHA,0
TOR,2024-11-01,119.8,47.8,31.2,0.2,0.8,0.44140000000000007,0.3752000000000001,0.8426000000000002,106.44000000000001,2.0,0,1,LAL,0
TOR,2024-11-02,123.0,46.2,32.4,0.2,0.4,0.4736000000000001,0.376,0.7936,108.84,1.0,1,1,SAC,1
TOR,2024-11-04,126.6,45.2,34.2,0.2,0.6,0.4788,0.35480000000000006,0.8582000000000001,110.04,2.0,0,0,DEN,0
TOR,2024-11-06,123.0,41.2,33.2,0.2,0.6,0.49820000000000003,0.3970000000000001,0.8514000000000002,106.55999999999999,2.0,0,0,SAC,0
TOR,2024-11-09,117.0,41.8,31.0,0.2,0.8,0.4694000000000001,0.3632000000000001,0.7610000000000001,106.04,3.0,0,0,LAC,0
TOR,2024-11-10,112.6,41.0,29.2,0.2,0.8,0.42460000000000003,0.29480000000000006,0.8346,103.35999999999999,1.0,1,0,LAL,0
TOR,2024-11-12,103.4,42.6,27.0,0.0,0.8,0.449,0.34020000000000006,0.7184000000000001,100.08000000000001,2.0,0,0,MIL,0
TOR,2024-11-15,98.6,45.0,23.6,0.0,0.8,0.4542,0.3490000000000001,0.7316,98.8,3.0,0,1,DET,0
TOR,2024-11-16,101.8,47.4,25.6,0.0,0.8,0.457,0.32980000000000004,0.806,99.47999999999999,1.0,1,0,BOS,0
TOR,2024-11-18,107.2,47.8,25.8,0.2,0.6,0.44000000000000006,0.34480000000000005,0.8178000000000001,100.44000000000001,2.0,0,1,IND,1
TOR,2024-11-21,108.6,48.4,25.0,0.4,0.8,0.46580000000000005,0.3864000000000001,0.8138000000000002,100.4,3.0,0,1,MIN,1
TOR,2024-11-24,113.2,48.6,25.4,0.4,0.8,0.42160000000000003,0.35320000000000007,0.8390000000000001,100.92,3.0,0,0,CLE,0
TOR,2024-11-25,114.2,48.0,26.4,0.4,0.8,0.4574,0.32500000000000007,0.7900000000000001,99.16,1.0,1,0,DET,0
TOR,2024-11-27,113.4,49.2,27.0,0.6,0.4,0.4394,0.3406,0.7700000000000001,99.64,2.0,0,0,NOP,1
TOR,2024-11-29,109.6,49.2,28.4,0.4,0.6,0.4598,0.3370000000000001,0.7596,97.36,2.0,0,0,MIA,0
TOR,2024-12-01,111.4,50.0,30.0,0.4,0.6,0.4928,0.40920000000000006,0.7802,98.44,2.0,0,1,MIA,1
TOR,2024-12-03,114.2,47.4,31.2,0.6,0.4,0.4556,0.36400000000000005,0.7444000000000001,99.84,2.0,0,1,IND,1
TOR,2024-12-05,112.6,47.6,30.8,0.6,0.8,0.43839999999999996,0.3216,0.8078000000000001,102.24000000000001,2.0,0,1,OKC,0
TOR,2024-12-07,112.4,45.0,30.6,0.4,0.8,0.45680000000000004,0.3548000000000001,0.7704000000000002,102.72,2.0,0,1,DAL,0
TOR,2024-12-09,111.8,46.0,28.4,0.4,0.8,0.46240000000000003,0.3466000000000001,0.7666000000000001,102.84,2.0,0,1,NYK,0
TOR,2024-12-12,108.8,45.0,28.2,0.2,0.8,0.4182,0.29980000000000007,0.8236000000000001,102.84,3.0,0,0,MIA,0
TOR,2024-12-16,108.6,45.4,28.2,0.0,0.8,0.4768,0.35860000000000003,0.7714000000000001,103.72,4.0,0,1,CHI,0
TOR,2024-12-19,109.0,42.0,28.6,0.0,0.4,0.5218,0.41740000000000005,0.6820000000000002,101.24,3.0,0,1,BKN,0
TOR,2024-12-22,107.4,42.6,27.8,0.0,0.8,0.4748,0.3844,0.7416000000000001,101.64,3.0,0,1,HOU,0
TOR,2024-12-23,110.8,38.4,28.8,0.0,0.8,0.4828,0.3532,0.7948000000000001,103.12,1.0,1,0,NYK,0
TOR,2024-12-26,115.2,38.0,30.8,0.0,0.8,0.4608,0.31460000000000005,0.7830000000000001,106.55999999999999,3.0,0,0,MEM,0
TOR,2024-12-29,112.4,39.6,30.4,0.0,0.4,0.44480000000000003,0.3630000000000001,0.7704000000000002,106.52000000000001,3.0,0,1,ATL,0
TOR,2024-12-31,107.8,41.6,28.8,0.0,1.0,0.43000000000000005,0.3052,0.8102,107.28,2.0,0,0,BOS,0
TOR,2025-01-01,111.8,41.0,29.4,0.2,0.2,0.45840000000000003,0.35620000000000007,0.7962,104.88,1.0,1,1,BKN,1
TOR,2025-01-03,106.2,42.4,29.4,0.2,1.0,0.4484,0.3470000000000001,0.8436000000000001,102.16,2.0,0,1,ORL,0
TOR,2025-01-06,101.8,41.4,27.0,0.2,0.8,0.43620000000000003,0.37520000000000003,0.682,99.6,3.0,0,1,MIL,0
TOR,2025-01-08,100.0,37.6,26.8,0.2,0.8,0.45940000000000003,0.28780000000000006,0.7380000000000001,95.44,2.0,0,0,NYK,0
TOR,2025-01-09,111.0,36.2,30.0,0.2,1.0,0.4646,0.3350000000000001,0.7142000000000002,95.4,1.0,1,0,CLE,0
TOR,2025-01-11,107.8,37.4,28.2,0.0,1.0,0.4756,0.38280000000000003,0.8162,96.32,2.0,0,0,DET,0
TOR,2025-01-13,109.2,38.8,28.2,0.2,0.4,0.40920000000000006,0.2752,0.8166,96.88,2.0,0,1,GSW,1
TOR,2025-01-15,110.4,43.0,29.8,0.4,0.8,0.46319999999999995,0.3668,0.8138,94.4,2.0,0,1,BOS,1
TOR,2025-01-17,113.2,45.0,31.0,0.4,0.8,0.45940000000000003,0.366,0.8114000000000001,96.12,2.0,0,0,MIL,0
TOR,2025-01-21,109.8,46.0,30.0,0.6,0.8,0.4676,0.37,0.8028000000000001,94.91999999999999,4.0,0,1,ORL,1
TOR,2025-01-23,111.4,44.8,31.0,0.8,0.4,0.4917999999999999,0.38539999999999996,0.7054000000000001,95.67999999999999,2.0,0,0,ATL,1
TOR,2025-01-25,114.0,46.2,31.6,0.8,0.2,0.477,0.362,0.7854000000000001,99.67999999999999,2.0,0,0,ATL,1
TOR,2025-01-27,114.6,45.8,30.8,0.8,0.4,0.43859999999999993,0.275,0.7938000000000001,103.12,2.0,0,1,NOP,1
TOR,2025-01-29,113.4,44.4,30.8,1.0,0.2,0.4306,0.3318,0.8160000000000001,103.4,2.0,0,0,WAS,1
TOR,2025-01-31,112.8,44.8,30.4,0.8,1.0,0.4673999999999999,0.3668,0.8211999999999999,105.72,2.0,0,1,CHI,0
TOR,2025-02-02,111.4,45.6,30.2,0.8,0.6,0.4548,0.3946,0.8196,103.67999999999999,2.0,0,1,LAC,1
TOR,2025-02-04,111.0,42.2,29.4,0.6,0.8,0.49139999999999995,0.3498,0.7652,100.0,2.0,0,1,NYK,0
TOR,2025-02-05,109.8,38.2,28.8,0.4,0.8,0.46580000000000005,0.3922,0.7906000000000001,98.28,1.0,1,1,MEM,0
TOR,2025-02-07,110.4,39.4,28.8,0.2,0.8,0.4554,0.33520000000000005,0.833,97.4,2.0,0,0,OKC,0
TOR,2025-02-09,106.6,40.2,27.2,0.2,1.0,0.4864,0.4109999999999999,0.8382,96.8,2.0,0,0,HOU,0
TOR,2025-02-11,104.8,41.4,25.6,0.2,0.4,0.4584,0.35700000000000004,0.748,97.75999999999999,2.0,0,0,PHI,1
TOR,2025-02-12,103.4,42.4,25.4,0.2,1.0,0.4408,0.34019999999999995,0.7592000000000001,100.11999999999999,1.0,1,1,CLE,0
TOR,2025-02-21,104.2,44.8,24.8,0.2,0.8,0.4779999999999999,0.3556,0.8001999999999999,99.84,9.0,0,1,MIA,0
TOR,2025-02-23,107.8,46.2,24.6,0.4,0.4,0.4640000000000001,0.3744,0.7448,100.52000000000001,2.0,0,1,PHX,1
TOR,2025-02-25,110.6,44.6,26.2,0.4,0.8,0.46420000000000006,0.38899999999999996,0.7475999999999999,99.64000000000001,2.0,0,1,BOS,0
TOR,2025-02-26,107.6,42.8,26.2,0.2,0.4,0.43100000000000005,0.3532,0.8029999999999999,100.08,1.0,1,0,IND,0
TOR,2025-02-28,109.0,45.2,27.0,0.2,1.0,0.4224,0.27080000000000004,0.7342,100.8,2.0,0,0,CHI,0
TOR,2025-03-04,105.0,43.8,26.0,0.4,0.4,0.5032000000000001,0.40160000000000007,0.7160000000000001,99.96000000000001,2.0,0,0,ORL,1
TOR,2025-03-07,108.4,45.4,26.0,0.6,0.2,0.4358000000000001,0.32780000000000015,0.7728000000000002,101.12,3.0,0,1,UTA,1
TOR,2025-03-08,113.6,47.2,26.2,0.6,0.4,0.48500000000000004,0.4144000000000001,0.7212000000000001,101.04,1.0,1,1,WAS,0
TOR,2025-03-10,114.4,51.6,25.4,0.8,0.2,0.47440000000000004,0.3874000000000001,0.788,99.36,2.0,0,1,WAS,1
TOR,2025-03-12,117.2,55.4,27.6,0.8,0.2,0.4444000000000001,0.3422000000000001,0.7080000000000001,102.6,2.0,0,1,PHI,1
TOR,2025-03-14,119.6,56.0,27.6,0.8,0.2,0.46620000000000006,0.39000000000000007,0.7616,104.4,2.0,0,0,UTA,1
TOR,2025-03-16,116.4,55.8,28.0,0.6,0.4,0.44080000000000014,0.3652000000000001,0.8088000000000001,104.35999999999999,2.0,0,0,POR,0
TOR,2025-03-17,110.8,54.0,27.2,0.6,0.6,0.46320000000000006,0.3588000000000001,0.8328000000000001,103.4,1.0,1,0,PHX,0
TOR,2025-03-20,109.8,48.2,28.4,0.4,0.4,0.4402000000000001,0.33960000000000007,0.7944000000000001,103.6,3.0,0,0,GSW,0
TOR,2025-03-23,104.0,45.6,27.2,0.2,0.6,0.47680000000000006,0.3954000000000001,0.7686000000000001,102.0,3.0,0,1,SAS,0
TOR,2025-03-24,101.2,47.4,27.2,0.2,0.2,0.46740000000000015,0.3414000000000001,0.7668000000000001,101.36,1.0,1,0,WAS,1
TOR,2025-03-26,104.0,50.6,28.2,0.4,0.2,0.4772000000000001,0.36140000000000005,0.7108000000000001,102.2,2.0,0,0,BKN,1
TOR,2025-03-28,107.8,51.6,29.8,0.6,0.6,0.4358000000000001,0.34260000000000007,0.797,102.35999999999999,2.0,0,1,CHA,1
TOR,2025-03-30,110.4,52.0,29.8,0.8,0.0,0.4708000000000001,0.39080000000000004,0.8014000000000001,103.47999999999999,2.0,0,0,PHI,1
TOR,2025-04-01,116.2,49.8,31.4,0.8,1.0,0.48200000000000004,0.4076000000000001,0.8012,103.92,2.0,0,0,CHI,0
TOR,2025-04-03,114.4,44.8,31.6,0.6,0.6,0.47120000000000006,0.36200000000000004,0.7804,102.96,2.0,0,1,POR,0
TOR,2025-04-04,112.2,42.0,29.6,0.4,1.0,0.4980000000000001,0.3924,0.8044,101.52000000000001,1.0,1,1,DET,0
TOR,2025-04-06,114.6,42.4,30.0,0.4,0.2,0.47860000000000014,0.3556,0.7306000000000001,103.88,2.0,0,0,BKN,1
TOR,2025-04-09,114.4,44.2,31.0,0.4,0.6,0.44040000000000007,0.3894000000000001,0.8204,102.6,3.0,0,1,CHA,1
TOR,2025-04-11,111.2,45.8,28.4,0.4,0.8,0.44640000000000013,0.31200000000000006,0.7862000000000001,101.96000000000001,2.0,0,0,DAL,0
TOR,2025-04-13,114.2,47.2,29.0,0.4,0.6,0.503,0.38360000000000005,0.8874000000000001,102.44000000000001,2.0,0,0,SAS,0
UTA,2024-10-31,99.2,47.8,21.2,0.0,0.6,0.43820000000000003,0.3416,0.7984000000000001,103.04,2.0,0,1,SAS,0
UTA,2024-11-02,95.0,45.8,21.8,0.0,0.8,0.4894,0.37020000000000003,0.7688,103.12,2.0,0,0,DEN,0
UTA,2024-11-04,104.8,46.6,25.2,0.2,0.8,0.44880000000000003,0.35980000000000006,0.7702000000000002,101.24000000000001,2.0,0,0,CHI,1
UTA,2024-11-07,104.4,44.4,25.2,0.2,0.8,0.47000000000000003,0.3524,0.8136000000000001,100.36,3.0,0,0,MIL,0
UTA,2024-11-09,107.4,45.0,25.0,0.4,0.6,0.4596,0.3274,0.8726,101.24000000000001,2.0,0,0,SAS,1
UTA,2024-11-12,112.2,42.2,27.6,0.4,0.6,0.47940000000000005,0.33440000000000003,0.7276,99.84,3.0,0,1,PHX,0
UTA,2024-11-14,114.6,42.4,27.8,0.6,0.6,0.4948,0.36560000000000004,0.768,98.24,2.0,0,1,DAL,1
UTA,2024-11-16,111.0,39.2,24.0,0.4,0.8,0.4248,0.3116,0.8010000000000002,96.8,2.0,0,0,SAC,0
UTA,2024-11-17,112.0,39.6,24.0,0.4,0.8,0.5058,0.396,0.7556,96.4,1.0,1,0,LAC,0
UTA,2024-11-19,113.4,39.0,25.0,0.2,0.8,0.47380000000000005,0.3462,0.806,95.72,2.0,0,0,LAL,0
UTA,2024-11-21,114.6,41.0,23.0,0.2,0.8,0.43179999999999996,0.3104,0.8198000000000001,99.08000000000001,2.0,0,0,SAS,0
UTA,2024-11-23,115.8,43.4,24.0,0.2,0.8,0.4368,0.3692000000000001,0.805,100.72,2.0,0,1,NYK,1
UTA,2024-11-26,115.4,45.0,25.6,0.2,0.8,0.45640000000000003,0.33220000000000005,0.7648,102.55999999999999,3.0,0,1,SAS,0
UTA,2024-11-27,115.0,46.2,25.8,0.2,0.8,0.3852,0.31120000000000003,0.7100000000000001,102.35999999999999,1.0,1,1,DEN,0
UTA,2024-11-30,110.2,48.4,24.2,0.2,0.8,0.46180000000000004,0.3556,0.7986000000000001,102.12,3.0,0,1,DAL,0
UTA,2024-12-01,107.4,47.4,25.2,0.2,1.0,0.4776000000000001,0.42580000000000007,0.7924000000000001,98.52000000000001,1.0,1,1,LAL,0
UTA,2024-12-03,104.4,44.2,23.4,0.0,0.8,0.42779999999999996,0.34080000000000005,0.7034,97.16,2.0,0,0,OKC,0
UTA,2024-12-06,109.6,48.2,25.4,0.2,0.6,0.5112,0.4022,0.8152000000000001,97.8,3.0,0,0,POR,1
UTA,2024-12-08,108.4,46.4,24.6,0.2,0.8,0.4276,0.2852,0.7892,98.84,2.0,0,0,SAC,0
UTA,2024-12-13,114.8,42.6,26.6,0.2,0.8,0.4364,0.35040000000000004,0.7914000000000001,97.92,5.0,0,1,PHX,0
UTA,2024-12-16,115.4,40.8,25.6,0.2,0.8,0.4518,0.3510000000000001,0.7758,100.24000000000001,3.0,0,0,LAC,0
UTA,2024-12-19,119.4,46.0,26.0,0.4,0.8,0.4466,0.34800000000000003,0.7330000000000002,102.36,3.0,0,0,DET,1
UTA,2024-12-21,112.2,42.8,24.2,0.4,0.2,0.48040000000000005,0.392,0.7266000000000001,101.28,2.0,0,0,BKN,1
UTA,2024-12-23,115.4,45.4,25.4,0.4,1.0,0.502,0.394,0.748,101.47999999999999,2.0,0,0,CLE,0
UTA,2024-12-26,114.2,47.8,24.6,0.4,0.8,0.4464,0.3184,0.7862000000000002,102.12,3.0,0,0,POR,0
UTA,2024-12-28,115.0,50.4,25.6,0.4,0.2,0.48360000000000003,0.36760000000000004,0.8094000000000001,101.72,2.0,0,1,PHI,0
UTA,2024-12-30,114.0,45.4,26.6,0.2,1.0,0.4438,0.29660000000000003,0.7514000000000001,101.0,2.0,0,1,DEN,0
UTA,2025-01-01,113.6,45.4,26.2,0.0,0.8,0.47140000000000004,0.37140000000000006,0.7966000000000001,101.64,2.0,0,0,NYK,0
UTA,2025-01-04,118.2,46.6,27.0,0.2,0.6,0.42000000000000004,0.32900000000000007,0.7974,102.43999999999998,3.0,0,0,MIA,1
UTA,2025-01-05,115.2,47.4,26.0,0.4,0.2,0.44160000000000005,0.31760000000000005,0.8130000000000001,102.67999999999999,1.0,1,0,ORL,1
UTA,2025-01-07,117.2,47.2,25.6,0.4,0.4,0.4324,0.32860000000000006,0.8238000000000001,103.88,2.0,0,1,ATL,0
UTA,2025-01-09,111.4,49.6,24.0,0.4,0.6,0.46399999999999997,0.35760000000000003,0.7676000000000001,102.08000000000001,2.0,0,1,MIA,0
UTA,2025-01-11,112.0,50.6,24.6,0.4,0.8,0.4756,0.36840000000000006,0.7168000000000001,100.32000000000001,2.0,0,0,PHX,0
UTA,2025-01-12,107.2,47.4,23.4,0.4,0.0,0.47219999999999995,0.3384000000000001,0.8454,99.64,1.0,1,1,BKN,1
UTA,2025-01-15,108.6,44.6,25.2,0.2,0.6,0.42560000000000003,0.3054,0.8144,99.96000000000001,3.0,0,1,CHA,0
UTA,2025-01-17,109.0,43.2,26.2,0.2,0.4,0.4546,0.3584,0.8096000000000002,99.56,2.0,0,0,NOP,0
UTA,2025-01-20,114.4,46.0,27.2,0.2,0.4,0.4366,0.3466,0.8208,103.0,3.0,0,0,NOP,0
UTA,2025-01-22,116.0,46.4,27.0,0.2,1.0,0.4628,0.3842,0.7790000000000001,104.67999999999999,2.0,0,0,OKC,0
UTA,2025-01-25,114.2,46.2,27.4,0.0,0.8,0.44800000000000006,0.33039999999999997,0.7724,104.75999999999999,3.0,0,0,MEM,0
UTA,2025-01-27,113.8,48.2,27.0,0.0,1.0,0.496,0.4018,0.7412000000000001,104.64000000000001,2.0,0,1,MIL,0
UTA,2025-01-28,109.8,48.0,27.0,0.0,0.6,0.4835999999999999,0.404,0.7636000000000001,102.55999999999999,1.0,1,0,GSW,0
UTA,2025-01-30,108.6,40.0,26.2,0.0,0.8,0.44279999999999997,0.28040000000000004,0.8456000000000001,99.96,2.0,0,1,MIN,0
UTA,2025-02-01,108.4,39.8,26.4,0.2,0.0,0.4466,0.36060000000000003,0.7808,99.56,2.0,0,1,ORL,1
UTA,2025-02-03,110.0,43.8,27.2,0.2,0.6,0.4784,0.383,0.7784000000000001,100.08,2.0,0,1,IND,0
UTA,2025-02-05,114.2,44.2,27.6,0.4,0.6,0.4114,0.33499999999999996,0.8214,100.6,2.0,0,1,GSW,1
UTA,2025-02-07,119.0,49.0,27.4,0.4,1.0,0.4798,0.4164,0.8084,103.47999999999999,2.0,0,0,PHX,0
UTA,2025-02-08,118.4,52.0,28.4,0.4,0.8,0.4626,0.389,0.7862,103.11999999999998,1.0,1,0,LAC,0
UTA,2025-02-10,118.4,49.6,29.0,0.2,1.0,0.44160000000000005,0.3488,0.7604,103.35999999999999,2.0,0,0,LAL,0
UTA,2025-02-12,122.4,47.2,28.8,0.4,0.8,0.43520000000000003,0.3122,0.819,102.6,2.0,0,1,LAL,1
UTA,2025-02-13,119.4,47.0,27.4,0.2,0.8,0.46180000000000004,0.3518,0.7424,103.12,1.0,1,1,LAC,0
UTA,2025-02-21,115.4,43.0,27.0,0.2,1.0,0.4704,0.35259999999999997,0.7808,101.56,8.0,0,1,OKC,0
UTA,2025-02-22,118.2,47.0,27.4,0.4,0.8,0.49960000000000004,0.361,0.8128,102.28,1.0,1,1,HOU,1
UTA,2025-02-24,118.0,48.2,26.4,0.4,0.8,0.4744,0.3646,0.7708,103.64000000000001,2.0,0,1,POR,0
UTA,2025-02-26,112.0,45.4,26.8,0.2,1.0,0.4506,0.3738,0.8118000000000001,102.16,2.0,0,1,SAC,0
UTA,2025-02-28,112.2,48.0,29.2,0.4,0.6,0.4572,0.36019999999999996,0.7516,101.6,2.0,0,1,MIN,1
UTA,2025-03-02,115.0,47.6,30.8,0.4,0.6,0.4662,0.3158,0.7906000000000001,102.11999999999999,2.0,0,1,NOP,0
UTA,2025-03-03,111.4,44.2,29.0,0.2,0.8,0.4814,0.3398,0.7714000000000001,104.51999999999998,1.0,1,1,DET,0
UTA,2025-03-05,113.4,46.8,28.4,0.2,0.4,0.4780000000000001,0.35200000000000015,0.7400000000000001,103.8,2.0,0,0,WAS,0
UTA,2025-03-07,115.0,51.2,26.2,0.2,0.4,0.4388000000000001,0.3546000000000001,0.7628000000000001,106.16,2.0,0,0,TOR,0
UTA,2025-03-09,116.0,48.0,24.2,0.0,0.4,0.46820000000000006,0.3782000000000001,0.7286000000000001,108.12,2.0,0,0,PHI,0
UTA,2025-03-10,113.4,49.4,23.0,0.0,0.8,0.4860000000000001,0.4038000000000001,0.7962000000000001,106.72,1.0,1,0,BOS,0
UTA,2025-03-12,115.2,53.2,24.0,0.0,1.0,0.4484000000000001,0.35020000000000007,0.6866000000000001,105.6,2.0,0,0,MEM,0
UTA,2025-03-14,114.4,48.6,24.4,0.0,0.4,0.49420000000000003,0.406,0.7878000000000001,106.67999999999999,2.0,0,1,TOR,0
UTA,2025-03-16,113.0,46.2,24.8,0.0,0.6,0.4860000000000001,0.3050000000000001,0.7752000000000001,107.36000000000001,2.0,0,0,MIN,0
UTA,2025-03-17,108.0,47.0,23.8,0.0,0.8,0.4886000000000001,0.37220000000000003,0.7718,106.44000000000001,1.0,1,1,CHI,0
UTA,2025-03-19,112.0,45.8,24.0,0.2,0.4,0.42940000000000006,0.33560000000000006,0.7938000000000002,107.52000000000001,2.0,0,1,WAS,1
UTA,2025-03-21,108.8,41.4,24.0,0.2,0.8,0.4708000000000001,0.3620000000000001,0.7672000000000001,105.44000000000001,2.0,0,1,BOS,0
UTA,2025-03-23,103.4,44.8,24.4,0.2,1.0,0.5004000000000002,0.41400000000000003,0.7998000000000001,103.4,2.0,0,1,CLE,0
UTA,2025-03-25,103.6,41.6,24.6,0.2,1.0,0.5080000000000001,0.43240000000000006,0.7524000000000001,100.96000000000001,2.0,0,1,MEM,0
UTA,2025-03-27,106.2,38.6,26.4,0.2,0.8,0.5026000000000002,0.3934000000000001,0.7238000000000001,99.16,2.0,0,1,HOU,0
UTA,2025-03-28,99.2,38.6,24.6,0.0,1.0,0.44880000000000014,0.30920000000000003,0.7264000000000002,99.64,1.0,1,0,DEN,0
UTA,2025-03-31,100.6,39.2,24.8,0.0,0.6,0.4746,0.3718000000000001,0.8258000000000001,99.88,3.0,0,0,CHA,0
UTA,2025-04-02,103.4,36.6,24.8,0.0,0.8,0.49560000000000015,0.3852000000000001,0.8048000000000002,100.08,2.0,0,0,HOU,0
UTA,2025-04-04,105.2,41.4,24.2,0.0,0.6,0.48500000000000015,0.38220000000000004,0.7918000000000001,101.8,2.0,0,0,IND,0
UTA,2025-04-06,110.0,41.2,24.2,0.0,0.6,0.4822000000000001,0.35480000000000006,0.78,102.28,2.0,0,0,ATL,0
UTA,2025-04-09,118.0,44.0,25.4,0.2,0.6,0.4562000000000001,0.32200000000000006,0.7254,104.12,3.0,0,1,POR,1
UTA,2025-04-11,119.0,47.2,25.0,0.2,1.0,0.47120000000000006,0.38360000000000005,0.8894,106.12,2.0,0,1,OKC,0
UTA,2025-04-13,119.0,47.4,24.8,0.2,0.6,0.4934000000000001,0.32560000000000006,0.8330000000000002,105.16,2.0,0,0,MIN,0
WAS,2024-11-02,114.0,42.0,26.2,0.4,0.8,0.4558000000000001,0.30640000000000006,0.8172,105.84,3.0,0,1,MIA,0
WAS,2024-11-04,116.0,43.4,26.6,0.4,0.8,0.4600000000000001,0.37540000000000007,0.8374,105.88,2.0,0,1,GSW,0
